Theta;0.66765;0.86507;0.68193;0.80412;Alpha;0.69888;0.76981;0.68033;0.69564;Beta;0.61649;0.66275;0.64239;0.63032;Gamma;0.54791;0.47322;0.41322
Theta;0.67584;0.86289;0.67971;0.8014;Alpha;0.69611;0.77038;0.67584;0.69709;Beta;0.60864;0.66202;0.64099;0.63074;Gamma;0.54733;0.47044;0.41477
Theta;0.69251;0.86628;0.69394;0.80542;Alpha;0.70033;0.77372;0.67634;0.69917;Beta;0.62275;0.66651;0.65396;0.63384;Gamma;0.55007;0.47126;0.41733
Theta;0.67294;0.85595;0.67589;0.79862;Alpha;0.72656;0.77515;0.68575;0.70531;Beta;0.61116;0.66187;0.64057;0.63048;Gamma;0.55999;0.48464;0.43133
Theta;0.73578;0.87659;0.69055;0.80387;Alpha;0.81332;0.76828;0.69055;0.69719;Beta;0.75201;0.68004;0.64271;0.65544;Gamma;0.67515;0.61261;0.55145
Theta;0.88289;0.86115;0.80762;0.84197;Alpha;0.9715;0.89347;0.77087;0.80682;Beta;0.91129;0.85905;0.89238;0.893;Gamma;0.84633;0.81204;0.69621
Theta;0.84141;0.87343;0.72203;0.82691;Alpha;0.91999;0.94911;0.81263;0.88176;Beta;0.94364;0.84192;0.83719;0.88952;Gamma;0.85898;0.80253;0.71785
Theta;0.85243;0.8626;0.73544;0.84017;Alpha;0.92281;0.93776;0.82719;0.88293;Beta;0.94036;0.85402;0.83631;0.89583;Gamma;0.86058;0.80056;0.72011
Theta;0.85695;0.87083;0.74907;0.81402;Alpha;0.9254;0.95419;0.83861;0.88306;Beta;0.93942;0.85604;0.84188;0.89183;Gamma;0.86263;0.80497;0.7241
Theta;0.87138;0.89128;0.77464;0.78762;Alpha;0.92935;0.9557;0.85164;0.88566;Beta;0.94259;0.93172;0.85936;0.99755;Gamma;0.90299;0.84432;0.73116
Theta;0.86578;0.89148;0.76894;0.78497;Alpha;0.93076;0.95723;0.85738;0.88696;Beta;0.9435;0.93381;0.85952;0.99959;Gamma;0.90301;0.84371;0.73131
Theta;0.86826;0.88476;0.76926;0.78313;Alpha;0.93077;0.95971;0.85833;0.88704;Beta;0.94087;0.93307;0.86041;0.99961;Gamma;0.90312;0.84484;0.73239
Theta;0.87089;0.89549;0.76711;0.78434;Alpha;0.9261;0.96318;0.86268;0.88716;Beta;0.94699;0.93264;0.86223;1;Gamma;0.90304;0.84721;0.72957
Theta;0.88287;0.88093;0.75289;0.769;Alpha;0.91363;0.95234;0.84492;0.87598;Beta;0.89994;0.94143;0.85085;1;Gamma;0.88662;0.85633;0.69611
Theta;0.84219;0.85385;0.78174;0.8157;Alpha;0.7596;0.85898;0.74979;0.75423;Beta;0.63424;0.88645;0.70526;0.9433;Gamma;0.763;0.72587;0.52906
Theta;0.74982;0.81991;0.73652;0.75536;Alpha;0.66798;0.77977;0.71992;0.65834;Beta;0.60142;0.85818;0.6967;0.93052;Gamma;0.73718;0.67697;0.52697
Theta;0.79225;0.84062;0.7558;0.74895;Alpha;0.63886;0.77583;0.71598;0.65978;Beta;0.60911;0.85902;0.70661;0.93022;Gamma;0.73921;0.68486;0.52589
Theta;0.69401;0.80347;0.70951;0.75096;Alpha;0.61702;0.76201;0.7054;0.65504;Beta;0.57007;0.85526;0.67666;0.93056;Gamma;0.72799;0.67639;0.51778
Theta;0.63519;0.78468;0.66151;0.7691;Alpha;0.53341;0.7301;0.65799;0.6519;Beta;0.46599;0.62425;0.61087;0.59696;Gamma;0.47377;0.41181;0.386
Theta;0.63322;0.78417;0.67029;0.77283;Alpha;0.52685;0.72455;0.64881;0.64396;Beta;0.46047;0.62433;0.60808;0.59778;Gamma;0.4738;0.40725;0.38615
Theta;0.63662;0.78596;0.66776;0.77131;Alpha;0.52691;0.7244;0.65147;0.64356;Beta;0.46367;0.62422;0.60721;0.59689;Gamma;0.47423;0.40657;0.38753
Theta;0.63385;0.78578;0.67264;0.77267;Alpha;0.52376;0.72413;0.64777;0.64255;Beta;0.46531;0.62422;0.60827;0.59707;Gamma;0.47477;0.40662;0.38712
Theta;0.63877;0.78699;0.66928;0.77171;Alpha;0.52545;0.72414;0.64718;0.64201;Beta;0.46443;0.62364;0.61117;0.59741;Gamma;0.47518;0.40661;0.3873
Theta;0.63206;0.78527;0.6733;0.77182;Alpha;0.52645;0.72398;0.64554;0.64211;Beta;0.46519;0.62368;0.60899;0.59703;Gamma;0.47437;0.40618;0.38942
Theta;0.64208;0.78733;0.67474;0.77111;Alpha;0.52992;0.72459;0.64946;0.6415;Beta;0.46802;0.62419;0.61046;0.59673;Gamma;0.47528;0.40866;0.39538
Theta;0.62259;0.7853;0.66451;0.77412;Alpha;0.53336;0.72256;0.65413;0.63951;Beta;0.45162;0.62255;0.60281;0.59758;Gamma;0.47066;0.39525;0.39066
Theta;0.62742;0.78341;0.66943;0.76896;Alpha;0.5269;0.72124;0.64714;0.64139;Beta;0.45794;0.61828;0.60648;0.59432;Gamma;0.47698;0.40218;0.37937
Theta;0.63964;0.78657;0.67643;0.77048;Alpha;0.52574;0.72343;0.64569;0.64175;Beta;0.4663;0.62282;0.61067;0.59391;Gamma;0.47549;0.40381;0.38159
Theta;0.63877;0.78564;0.67626;0.77096;Alpha;0.52706;0.72387;0.64755;0.64282;Beta;0.46876;0.62327;0.61211;0.59487;Gamma;0.47457;0.4022;0.38094
Theta;0.64042;0.78579;0.67598;0.77075;Alpha;0.52877;0.72441;0.64872;0.64338;Beta;0.46817;0.62377;0.61194;0.5951;Gamma;0.47608;0.40231;0.37954
Theta;0.64263;0.78569;0.6793;0.77101;Alpha;0.52777;0.72413;0.64706;0.64309;Beta;0.46793;0.62395;0.6116;0.59524;Gamma;0.47567;0.40209;0.37969
Theta;0.64647;0.78585;0.68027;0.771;Alpha;0.52887;0.72435;0.64703;0.64281;Beta;0.46637;0.62409;0.61049;0.5949;Gamma;0.47481;0.40197;0.37951
Theta;0.64608;0.78558;0.68123;0.77222;Alpha;0.52814;0.72487;0.64597;0.64228;Beta;0.46763;0.62388;0.6115;0.59512;Gamma;0.47537;0.40125;0.38262
Theta;0.64657;0.78552;0.67997;0.77176;Alpha;0.5269;0.7249;0.64365;0.64138;Beta;0.46694;0.6239;0.61016;0.59448;Gamma;0.47512;0.4025;0.38352
Theta;0.64196;0.78404;0.6776;0.771;Alpha;0.52903;0.72663;0.64599;0.6403;Beta;0.46552;0.62357;0.60949;0.59439;Gamma;0.4755;0.3999;0.386
Theta;0.63716;0.78344;0.67375;0.76929;Alpha;0.51953;0.72451;0.64058;0.63822;Beta;0.45913;0.62209;0.60625;0.59065;Gamma;0.46987;0.39782;0.38223
Theta;0.62528;0.78119;0.66602;0.76438;Alpha;0.51352;0.72315;0.63652;0.63441;Beta;0.45648;0.62035;0.60546;0.58889;Gamma;0.47086;0.39767;0.37983
Theta;0.62089;0.78135;0.66473;0.76373;Alpha;0.51449;0.72282;0.63776;0.63433;Beta;0.45565;0.62029;0.60576;0.58845;Gamma;0.47173;0.39781;0.37612
Theta;0.62209;0.78162;0.66381;0.76333;Alpha;0.51312;0.72228;0.63576;0.63417;Beta;0.45803;0.61981;0.60611;0.58865;Gamma;0.47198;0.3984;0.37208
Theta;0.61771;0.78124;0.66159;0.76415;Alpha;0.51424;0.72235;0.63706;0.63383;Beta;0.45642;0.61915;0.60474;0.58843;Gamma;0.47143;0.39805;0.37196
Theta;0.6166;0.78126;0.66013;0.76396;Alpha;0.5139;0.72203;0.63676;0.63376;Beta;0.45688;0.6189;0.60575;0.58825;Gamma;0.47188;0.39766;0.37119
Theta;0.61453;0.78122;0.65929;0.76423;Alpha;0.51556;0.72237;0.63838;0.6336;Beta;0.45658;0.61877;0.6048;0.58825;Gamma;0.47181;0.39856;0.36849
Theta;0.6169;0.78197;0.66037;0.76469;Alpha;0.51441;0.72319;0.63757;0.63449;Beta;0.45753;0.61936;0.60513;0.58879;Gamma;0.4714;0.39847;0.36761
Theta;0.62156;0.78242;0.66457;0.76516;Alpha;0.51269;0.72386;0.63481;0.63489;Beta;0.45791;0.61875;0.60686;0.58837;Gamma;0.47007;0.39629;0.36869
Theta;0.63037;0.78251;0.66865;0.76544;Alpha;0.51817;0.72427;0.63863;0.63322;Beta;0.46052;0.62011;0.60748;0.59062;Gamma;0.46933;0.39802;0.36862
Theta;0.63177;0.78201;0.66783;0.76573;Alpha;0.52666;0.7243;0.64721;0.63532;Beta;0.45477;0.62006;0.604;0.588;Gamma;0.47164;0.40503;0.3711
Theta;0.63134;0.78198;0.66923;0.76613;Alpha;0.52463;0.72296;0.64406;0.63485;Beta;0.45611;0.62023;0.60544;0.58886;Gamma;0.47183;0.40274;0.36925
Theta;0.6322;0.78213;0.66956;0.76617;Alpha;0.52562;0.72317;0.64476;0.63475;Beta;0.45533;0.62034;0.60525;0.5885;Gamma;0.47115;0.40285;0.37225
Theta;0.63259;0.78201;0.67056;0.76587;Alpha;0.52659;0.72307;0.64468;0.63489;Beta;0.45476;0.62097;0.6049;0.58894;Gamma;0.47166;0.40313;0.37181
Theta;0.63337;0.78221;0.6707;0.76554;Alpha;0.52686;0.72322;0.64469;0.63524;Beta;0.45522;0.62108;0.60497;0.58945;Gamma;0.47211;0.40349;0.37144
Theta;0.63288;0.78216;0.67071;0.76561;Alpha;0.52732;0.72295;0.64485;0.63544;Beta;0.45603;0.62101;0.60537;0.58904;Gamma;0.47256;0.40342;0.37197
Theta;0.63102;0.7818;0.66913;0.76506;Alpha;0.52769;0.72254;0.64495;0.63538;Beta;0.45639;0.62081;0.60577;0.58914;Gamma;0.47345;0.40298;0.37096
Theta;0.6289;0.78172;0.66806;0.76556;Alpha;0.52813;0.72162;0.64529;0.63523;Beta;0.45745;0.62087;0.6059;0.58987;Gamma;0.47392;0.40465;0.3695
Theta;0.62863;0.78216;0.66739;0.76679;Alpha;0.52458;0.72134;0.64248;0.63756;Beta;0.45868;0.61891;0.60937;0.58626;Gamma;0.476;0.40765;0.36807
Theta;0.62819;0.78296;0.66471;0.76771;Alpha;0.51369;0.72245;0.62936;0.63652;Beta;0.45352;0.62067;0.59913;0.58912;Gamma;0.47174;0.40277;0.36719
Theta;0.62659;0.78211;0.66414;0.76869;Alpha;0.5138;0.72475;0.62947;0.63611;Beta;0.4528;0.61926;0.59889;0.58856;Gamma;0.4731;0.40238;0.37082
Theta;0.62667;0.78242;0.66367;0.76883;Alpha;0.51417;0.72461;0.6301;0.63599;Beta;0.4532;0.61905;0.59959;0.58842;Gamma;0.47323;0.40254;0.37134
Theta;0.62609;0.78208;0.66348;0.76871;Alpha;0.5143;0.72497;0.63051;0.63605;Beta;0.4529;0.6185;0.59962;0.58774;Gamma;0.47402;0.40274;0.37112
Theta;0.62568;0.78225;0.66272;0.76863;Alpha;0.51364;0.72498;0.6295;0.63573;Beta;0.45276;0.61815;0.59975;0.58769;Gamma;0.47294;0.40235;0.37228
Theta;0.62555;0.782;0.66299;0.76854;Alpha;0.51295;0.72513;0.62915;0.63594;Beta;0.45254;0.61871;0.59962;0.58746;Gamma;0.47211;0.40204;0.37184
Theta;0.6261;0.78162;0.66305;0.76845;Alpha;0.51408;0.72521;0.63042;0.63596;Beta;0.45127;0.61918;0.59887;0.58768;Gamma;0.47059;0.40223;0.37306
Theta;0.62717;0.78187;0.66321;0.76822;Alpha;0.51454;0.72595;0.63122;0.63569;Beta;0.44973;0.61896;0.59749;0.58699;Gamma;0.47085;0.40252;0.3728
Theta;0.62443;0.782;0.6612;0.76636;Alpha;0.52159;0.72563;0.63893;0.63638;Beta;0.44828;0.62012;0.5945;0.58975;Gamma;0.47025;0.40133;0.37438
Theta;0.62798;0.78213;0.6629;0.763;Alpha;0.53091;0.72595;0.64546;0.63239;Beta;0.45862;0.62003;0.60251;0.58662;Gamma;0.47282;0.3983;0.36979
Theta;0.63059;0.78304;0.66609;0.76244;Alpha;0.53109;0.72432;0.64579;0.63337;Beta;0.45641;0.62081;0.60006;0.58644;Gamma;0.47205;0.39841;0.3705
Theta;0.63058;0.78298;0.6654;0.7622;Alpha;0.53112;0.72473;0.6464;0.63338;Beta;0.45727;0.62122;0.60008;0.58681;Gamma;0.4723;0.39867;0.3706
Theta;0.6312;0.78285;0.66645;0.76231;Alpha;0.53031;0.72498;0.64566;0.63352;Beta;0.45724;0.62133;0.60046;0.58737;Gamma;0.4721;0.39897;0.37366
Theta;0.63213;0.78302;0.66695;0.76221;Alpha;0.53069;0.72506;0.64642;0.63352;Beta;0.45714;0.62166;0.6007;0.58697;Gamma;0.47207;0.39872;0.37266
Theta;0.63235;0.78322;0.66722;0.76236;Alpha;0.53031;0.72458;0.64682;0.63356;Beta;0.45703;0.62135;0.60056;0.58712;Gamma;0.47245;0.39928;0.37063
Theta;0.63187;0.78366;0.6671;0.76268;Alpha;0.52999;0.72453;0.64626;0.63374;Beta;0.45802;0.62108;0.60137;0.58751;Gamma;0.47201;0.3994;0.36734
Theta;0.63148;0.78389;0.66641;0.76261;Alpha;0.52793;0.72444;0.64461;0.63381;Beta;0.45861;0.62195;0.60148;0.58721;Gamma;0.47123;0.39726;0.36515
Theta;0.62802;0.78322;0.66497;0.76353;Alpha;0.52898;0.72338;0.64567;0.63192;Beta;0.46569;0.62423;0.60591;0.58858;Gamma;0.46851;0.39877;0.3688
Theta;0.62468;0.78357;0.65885;0.76563;Alpha;0.52299;0.72338;0.63383;0.63604;Beta;0.46158;0.62128;0.59921;0.59323;Gamma;0.46784;0.39267;0.3672
Theta;0.62431;0.78355;0.6577;0.76639;Alpha;0.5191;0.72289;0.63357;0.63583;Beta;0.4627;0.62136;0.59927;0.59216;Gamma;0.46938;0.39477;0.37127
Theta;0.6215;0.78352;0.65531;0.76601;Alpha;0.51686;0.722;0.6313;0.63507;Beta;0.46338;0.62106;0.59939;0.59191;Gamma;0.46989;0.3961;0.37061
Theta;0.62077;0.78405;0.65471;0.76627;Alpha;0.5173;0.72167;0.63247;0.63504;Beta;0.46406;0.62176;0.59945;0.59203;Gamma;0.46977;0.39573;0.37171
Theta;0.62025;0.7841;0.65403;0.76669;Alpha;0.51737;0.72188;0.632;0.63532;Beta;0.46393;0.62178;0.59926;0.59217;Gamma;0.47033;0.3958;0.37176
Theta;0.61934;0.78392;0.65325;0.76673;Alpha;0.51721;0.7221;0.63214;0.63476;Beta;0.46407;0.6218;0.59916;0.59227;Gamma;0.46977;0.39548;0.37202
Theta;0.61865;0.78364;0.65322;0.76625;Alpha;0.51794;0.72234;0.63273;0.63524;Beta;0.46288;0.62097;0.59897;0.59131;Gamma;0.46978;0.39529;0.37507
Theta;0.618;0.78303;0.65217;0.76602;Alpha;0.52031;0.72153;0.63474;0.63528;Beta;0.46436;0.62045;0.60006;0.59163;Gamma;0.47042;0.39883;0.3785
Theta;0.62022;0.78182;0.65589;0.7656;Alpha;0.51317;0.72316;0.62629;0.63625;Beta;0.46728;0.61992;0.60352;0.59076;Gamma;0.4676;0.40443;0.37519
Theta;0.62523;0.78231;0.65903;0.76303;Alpha;0.51633;0.72316;0.62865;0.63271;Beta;0.46448;0.62104;0.59953;0.58862;Gamma;0.47232;0.39927;0.37857
Theta;0.62989;0.78369;0.66396;0.76265;Alpha;0.51644;0.72177;0.62595;0.63336;Beta;0.46454;0.6213;0.60164;0.58877;Gamma;0.47186;0.40372;0.37758
Theta;0.63251;0.78393;0.66502;0.76234;Alpha;0.51905;0.72269;0.62926;0.63271;Beta;0.46335;0.62144;0.5998;0.58913;Gamma;0.47321;0.40321;0.37325
Theta;0.63347;0.78398;0.66588;0.76281;Alpha;0.5189;0.72227;0.62928;0.63235;Beta;0.46174;0.62136;0.59929;0.58908;Gamma;0.4735;0.40221;0.376
Theta;0.63359;0.78396;0.66641;0.76283;Alpha;0.51963;0.72226;0.63045;0.63266;Beta;0.4621;0.62146;0.59896;0.58919;Gamma;0.47286;0.40251;0.37557
Theta;0.63418;0.7839;0.66653;0.7626;Alpha;0.52209;0.72262;0.63296;0.63265;Beta;0.46272;0.62129;0.5994;0.58902;Gamma;0.47379;0.40265;0.37623
Theta;0.63748;0.78428;0.66955;0.76402;Alpha;0.52914;0.72388;0.63946;0.63201;Beta;0.46708;0.62326;0.60334;0.59079;Gamma;0.47679;0.40526;0.37261
Theta;0.63567;0.78422;0.67519;0.77084;Alpha;0.57801;0.72665;0.67255;0.63784;Beta;0.55775;0.6348;0.6434;0.60781;Gamma;0.51208;0.47404;0.42315
Theta;0.76224;0.84302;0.70978;0.76375;Alpha;0.66208;0.74908;0.67031;0.64219;Beta;0.64429;0.6551;0.64696;0.60941;Gamma;0.56064;0.55668;0.48439
Theta;0.74988;0.85322;0.65864;0.77199;Alpha;0.67479;0.75915;0.61104;0.64654;Beta;0.63157;0.65183;0.62468;0.63493;Gamma;0.57629;0.55629;0.48109
Theta;0.76529;0.85474;0.63525;0.7759;Alpha;0.67843;0.75943;0.59429;0.6602;Beta;0.62719;0.66828;0.63912;0.63;Gamma;0.58257;0.55742;0.48142
Theta;0.76046;0.85573;0.64391;0.77884;Alpha;0.6889;0.7638;0.61069;0.66345;Beta;0.63143;0.67366;0.64905;0.63149;Gamma;0.58572;0.55901;0.47985
Theta;0.76177;0.85953;0.62836;0.78147;Alpha;0.68156;0.76036;0.59039;0.66895;Beta;0.63358;0.67624;0.64026;0.64203;Gamma;0.59058;0.55934;0.48027
Theta;0.75961;0.85699;0.63728;0.78166;Alpha;0.68487;0.76115;0.59153;0.67745;Beta;0.63402;0.67533;0.64004;0.64025;Gamma;0.58716;0.55866;0.47998
Theta;0.75831;0.85575;0.62785;0.78234;Alpha;0.69111;0.76407;0.58327;0.67661;Beta;0.63952;0.67798;0.64889;0.63965;Gamma;0.58716;0.55746;0.47673
Theta;0.74933;0.85132;0.62295;0.77474;Alpha;0.69125;0.76858;0.59497;0.67549;Beta;0.6429;0.67747;0.64818;0.63634;Gamma;0.59091;0.55604;0.47942
Theta;0.75447;0.85328;0.6131;0.77867;Alpha;0.68261;0.76501;0.55231;0.67559;Beta;0.64645;0.67156;0.65331;0.62993;Gamma;0.56741;0.54161;0.50978
Theta;0.67926;0.80638;0.58091;0.78376;Alpha;0.62663;0.8143;0.51505;0.67249;Beta;0.5783;0.67431;0.61374;0.63169;Gamma;0.55051;0.45315;0.39289
Theta;0.66176;0.78901;0.60939;0.78254;Alpha;0.56612;0.72557;0.57176;0.68014;Beta;0.50645;0.65231;0.5639;0.61398;Gamma;0.49025;0.40451;0.36785
Theta;0.63534;0.78975;0.63843;0.77396;Alpha;0.53227;0.73684;0.58936;0.66228;Beta;0.53572;0.63878;0.60124;0.60146;Gamma;0.48526;0.41136;0.38411
Theta;0.63531;0.78963;0.64069;0.77804;Alpha;0.53392;0.73565;0.59681;0.66673;Beta;0.52069;0.63702;0.58612;0.60437;Gamma;0.49466;0.42199;0.39894
Theta;0.63185;0.78576;0.64486;0.77265;Alpha;0.55129;0.73168;0.60354;0.66024;Beta;0.53011;0.63459;0.58702;0.61384;Gamma;0.48145;0.41165;0.36605
Theta;0.63708;0.78599;0.64003;0.76912;Alpha;0.54469;0.73215;0.60486;0.64211;Beta;0.51864;0.63156;0.58794;0.59188;Gamma;0.47712;0.40793;0.37453
Theta;0.62777;0.78323;0.64604;0.7695;Alpha;0.53265;0.72894;0.609;0.64353;Beta;0.51624;0.63138;0.58788;0.59215;Gamma;0.47169;0.40862;0.37334
Theta;0.62722;0.78256;0.63703;0.77338;Alpha;0.5225;0.72808;0.6029;0.64269;Beta;0.50893;0.63065;0.58168;0.59264;Gamma;0.47252;0.40695;0.38624
Theta;0.62299;0.7827;0.63972;0.76689;Alpha;0.52735;0.72632;0.60273;0.63733;Beta;0.49115;0.62666;0.57673;0.59171;Gamma;0.47;0.40648;0.37976
Theta;0.62297;0.78165;0.63464;0.76819;Alpha;0.52554;0.72715;0.60546;0.63093;Beta;0.48795;0.62704;0.57564;0.59176;Gamma;0.46735;0.40459;0.37225
Theta;0.64233;0.78312;0.66381;0.76483;Alpha;0.55694;0.73074;0.63794;0.635;Beta;0.49539;0.628;0.60267;0.59483;Gamma;0.47069;0.4008;0.37487
Theta;0.73573;0.83169;0.73234;0.76589;Alpha;0.58486;0.72682;0.62664;0.62986;Beta;0.60995;0.68639;0.71599;0.62562;Gamma;0.51919;0.44414;0.42946
Theta;0.9421;0.92703;0.83364;0.96896;Alpha;0.85994;0.9409;0.88671;0.91722;Beta;0.77841;0.8423;0.84543;0.99067;Gamma;0.77943;0.70652;0.65289
Theta;0.91629;0.88131;0.82335;1;Alpha;0.77876;0.90534;0.85134;0.93771;Beta;0.66314;0.78051;0.7628;0.96329;Gamma;0.65159;0.53545;0.49182
Theta;0.93673;0.90757;0.85036;0.9973;Alpha;0.76935;0.9003;0.83808;0.94353;Beta;0.67057;0.78255;0.76832;0.96227;Gamma;0.64881;0.53272;0.47967
Theta;0.93753;0.89997;0.84858;0.99774;Alpha;0.76026;0.89106;0.83681;0.94029;Beta;0.69192;0.7809;0.76427;0.96346;Gamma;0.64516;0.5306;0.4673
Theta;0.9348;0.90197;0.84664;0.99493;Alpha;0.76554;0.89092;0.83875;0.94009;Beta;0.6911;0.78042;0.76372;0.9617;Gamma;0.64551;0.52785;0.46763
Theta;0.93556;0.90111;0.84743;0.99621;Alpha;0.76904;0.89184;0.83814;0.94112;Beta;0.69297;0.78007;0.76468;0.96135;Gamma;0.64634;0.52985;0.47275
Theta;0.93794;0.90719;0.8484;0.99417;Alpha;0.76569;0.88965;0.83589;0.94252;Beta;0.69305;0.78193;0.76393;0.96245;Gamma;0.64791;0.52819;0.46684
Theta;0.94315;0.91422;0.84619;1;Alpha;0.77485;0.90214;0.83458;0.94669;Beta;0.712;0.79722;0.76696;0.96233;Gamma;0.66304;0.53832;0.4599
Theta;0.9499;0.92982;0.83478;1;Alpha;0.75527;0.8598;0.84837;0.94329;Beta;0.61072;0.73328;0.67651;0.96625;Gamma;0.6707;0.54238;0.45603
Theta;0.90841;0.87927;0.76564;1;Alpha;0.81054;0.8464;0.82181;0.97591;Beta;0.75648;0.70022;0.76535;1;Gamma;0.76016;0.6147;0.47042
Theta;0.67058;0.7737;0.68493;0.83253;Alpha;0.55362;0.71652;0.64571;0.71841;Beta;0.6028;0.62647;0.60669;0.678;Gamma;0.52089;0.45295;0.41674
Theta;0.64896;0.782;0.66689;0.83473;Alpha;0.57269;0.70883;0.66304;0.7168;Beta;0.45097;0.5966;0.61531;0.67823;Gamma;0.49754;0.42983;0.39078
Theta;0.60506;0.75162;0.649;0.82259;Alpha;0.48604;0.68232;0.63035;0.71434;Beta;0.42262;0.57916;0.59786;0.67333;Gamma;0.47902;0.41017;0.37903
Theta;0.59923;0.75548;0.64954;0.82547;Alpha;0.46398;0.67835;0.62655;0.7191;Beta;0.39165;0.57526;0.59581;0.67555;Gamma;0.47316;0.4077;0.37344
Theta;0.59698;0.75092;0.64937;0.82681;Alpha;0.461;0.67793;0.62934;0.71988;Beta;0.38268;0.57284;0.59675;0.67563;Gamma;0.47324;0.40739;0.37105
Theta;0.6001;0.76357;0.64624;0.82703;Alpha;0.46867;0.6899;0.63603;0.71817;Beta;0.3696;0.57345;0.594;0.67405;Gamma;0.47593;0.39788;0.37485
Theta;0.60798;0.76583;0.65312;0.81653;Alpha;0.50922;0.70239;0.62313;0.76387;Beta;0.44669;0.60185;0.59049;0.70599;Gamma;0.48411;0.44175;0.39772
Theta;0.63552;0.78913;0.66646;0.72816;Alpha;0.54722;0.74202;0.6473;0.62881;Beta;0.44834;0.61772;0.60495;0.60936;Gamma;0.48647;0.40228;0.38636
Theta;0.6329;0.78898;0.6693;0.73231;Alpha;0.52604;0.72799;0.64198;0.6384;Beta;0.45875;0.6249;0.60663;0.59544;Gamma;0.4801;0.40244;0.38393
Theta;0.63063;0.7863;0.66794;0.73003;Alpha;0.52614;0.72724;0.64248;0.64026;Beta;0.45982;0.62636;0.60652;0.59518;Gamma;0.48001;0.40375;0.38496
Theta;0.62987;0.78665;0.66785;0.73107;Alpha;0.52678;0.72745;0.64324;0.64086;Beta;0.45941;0.62683;0.60568;0.59587;Gamma;0.47971;0.40383;0.38554
Theta;0.62989;0.7866;0.66775;0.73088;Alpha;0.52634;0.72749;0.64302;0.64132;Beta;0.45995;0.62693;0.60557;0.5952;Gamma;0.47981;0.40418;0.3868
Theta;0.62958;0.78665;0.66772;0.73046;Alpha;0.5253;0.72775;0.64303;0.6423;Beta;0.45972;0.62667;0.60539;0.59463;Gamma;0.4795;0.40424;0.38582
Theta;0.62993;0.78683;0.66806;0.73121;Alpha;0.52421;0.72799;0.6427;0.64275;Beta;0.46027;0.62724;0.60563;0.59558;Gamma;0.47965;0.4046;0.38434
Theta;0.63053;0.78677;0.66797;0.72976;Alpha;0.52442;0.72864;0.64314;0.64349;Beta;0.46085;0.62743;0.6053;0.59502;Gamma;0.48015;0.40463;0.38054
Theta;0.6304;0.78705;0.66864;0.73208;Alpha;0.52339;0.73004;0.64096;0.64322;Beta;0.46155;0.62654;0.60647;0.59373;Gamma;0.48031;0.40358;0.37952
Theta;0.63126;0.78507;0.66819;0.72786;Alpha;0.52345;0.72668;0.63947;0.63689;Beta;0.45897;0.62451;0.60228;0.58957;Gamma;0.47644;0.40294;0.37741
Theta;0.63163;0.78533;0.66834;0.72828;Alpha;0.52261;0.72656;0.63982;0.63697;Beta;0.45917;0.62554;0.60169;0.59113;Gamma;0.47562;0.40938;0.37293
Theta;0.63161;0.78521;0.66814;0.72785;Alpha;0.52244;0.72742;0.63975;0.63801;Beta;0.45933;0.62483;0.60181;0.59004;Gamma;0.47579;0.41113;0.37563
Theta;0.63178;0.78517;0.66828;0.72786;Alpha;0.52215;0.7277;0.63975;0.63852;Beta;0.45952;0.62511;0.60167;0.59074;Gamma;0.47603;0.41078;0.37493
Theta;0.63206;0.78534;0.66828;0.72809;Alpha;0.52143;0.72807;0.64004;0.63878;Beta;0.45943;0.62494;0.60187;0.59089;Gamma;0.47611;0.41066;0.37436
Theta;0.63223;0.78509;0.66814;0.72757;Alpha;0.52213;0.72812;0.64021;0.63847;Beta;0.45954;0.62473;0.60218;0.59065;Gamma;0.47618;0.41055;0.37383
Theta;0.63201;0.78539;0.66788;0.72833;Alpha;0.52244;0.72821;0.64049;0.63815;Beta;0.45937;0.62445;0.60216;0.59083;Gamma;0.47581;0.41009;0.37472
Theta;0.63185;0.78506;0.6677;0.72723;Alpha;0.52255;0.72847;0.64034;0.63817;Beta;0.45931;0.62429;0.60227;0.5913;Gamma;0.47499;0.40912;0.37693
Theta;0.63178;0.78571;0.66784;0.72848;Alpha;0.52235;0.72824;0.64061;0.63799;Beta;0.45934;0.62409;0.60194;0.59095;Gamma;0.4751;0.41098;0.37806
Theta;0.63173;0.785;0.66748;0.72679;Alpha;0.52171;0.72759;0.64249;0.63712;Beta;0.45924;0.62246;0.60328;0.58793;Gamma;0.47568;0.40841;0.37848
Theta;0.63073;0.78533;0.66711;0.72576;Alpha;0.52253;0.72839;0.64275;0.63594;Beta;0.46079;0.62108;0.60406;0.58877;Gamma;0.47551;0.40894;0.37471
Theta;0.63046;0.78588;0.66686;0.7259;Alpha;0.52356;0.72811;0.64301;0.63593;Beta;0.46146;0.62144;0.60447;0.58887;Gamma;0.47519;0.40835;0.37333
Theta;0.63033;0.78583;0.66652;0.72564;Alpha;0.5237;0.72836;0.64282;0.63603;Beta;0.46152;0.6215;0.60473;0.58847;Gamma;0.47494;0.40811;0.37293
Theta;0.63027;0.786;0.66668;0.72583;Alpha;0.52389;0.72831;0.64284;0.63613;Beta;0.46147;0.62155;0.60461;0.58852;Gamma;0.47479;0.40838;0.37329
Theta;0.63029;0.78577;0.66655;0.7255;Alpha;0.52328;0.72803;0.6426;0.63588;Beta;0.46098;0.62186;0.60419;0.58852;Gamma;0.47488;0.40846;0.37441
